Date,BVR_mean_RDOsat_percent_13,BVR_mean_EXOChla_ugL_1.5,BVR_mean_EXOfDOM_QSU_1.5,BVR_mean_EXOTemp_C_1.5,BVR_mean_EXODOsat_percent_1.5,BVR_mean_schmidt_stability,mean_ShortwaveRadiationUp_Average_W_m2,mean_AirTemp_C_Average,mean_WindSpeed_Average_m_s,sum_Rain_Total_mm
2021-08-14,0,6.435034965,10.09538459,27.8143007,133.1072028,79.27925285,269.3397354,25.73026137,2.299583333,3.81
2021-08-15,0,8.522957732,11.13083916,27.22231469,126.8562937,75.1458104,174.9607889,23.92292491,1.191595833,53.848
2021-08-16,0,7.874825182,11.22293706,26.3800979,115.3397203,68.96497761,121.4198319,22.92830628,1.035190972,9.144
2021-08-17,0,10.28468531,11.29062937,25.84602797,104.7026573,65.4017393,98.02018182,22.75929371,1.376908392,6.858
2021-08-18,0,11.33708332,12.188125,25.6111875,96.57555556,63.91049772,168.4704757,25.03632639,1.993961806,9.906
2021-08-19,0,6.569020958,11.60174825,26.12248252,116.1492308,66.6596571,205.6401438,24.81672222,1.925820139,21.336
2021-08-20,0,6.108181832,11.56867133,26.34632867,119.0638462,68.24560736,161.9140181,22.74048819,2.221359028,0.508
2021-08-21,0,6.659014099,11.94443662,26.03200704,121.4383099,66.20177585,206.1424549,22.82441094,1.618276389,0
2021-08-22,0,6.207042246,11.51746479,26.59756338,128.1646479,69.71150491,274.7066104,24.18510932,1.913452778,0
2021-08-23,0,6.311397066,11.07404412,27.18315441,130.18448,73.77166458,262.2674986,24.97317253,2.407111111,0
2021-08-24,0,7.015774683,11.36422535,27.25567606,130.2260563,75.46417538,246.2668639,25.86975,1.668282639,0
2021-08-25,0,8.872847201,11.755,27.51152778,137.7216667,77.42552273,250.2826868,25.73839583,1.568380556,0
2021-08-26,0,8.831468497,11.95132867,27.91311888,143.9108392,79.91199078,255.4998229,25.98242254,1.472784722,0
2021-08-27,0,8.29528169,11.08147887,28.33203521,140.8205634,81.40643259,178.2774563,25.70053763,1.341391667,0.254
2021-08-28,0,8.960694451,10.59652778,28.22547917,137.0903472,81.08760738,218.129666,26.77620256,1.437220139,0
2021-08-29,0,9.145244776,10.99552448,28.30347552,140.1369231,82.17369076,247.188009,26.15742602,1.336015972,4.318
2021-08-30,0,8.288943676,10.58690143,28.45293662,135.3735211,86.0249161,235.1790556,25.43080377,1.887111806,0
2021-08-31,0,10.71263892,11.03263889,28.11058333,128.8842361,81.43219665,94.65868819,24.58443066,1.184950694,12.954
2021-09-01,0,13.20489512,11.88384615,26.84732168,112.0839161,71.0590333,75.73940208,22.44921528,2.718671528,23.368
2021-09-02,0,9.542797224,11.22741259,25.83021678,104.8038462,63.5739015,278.0173083,19.10490278,2.952726389,0
2021-09-03,0,9.708741245,11.67027972,25.12561538,103.6513287,59.15542729,267.6763319,18.14831944,1.630025694,0
2021-09-04,0,10.17915493,11.99971831,24.99671831,109.7580282,56.60747161,250.5916021,21.11838507,1.169533333,0
2021-09-05,0,10.04027776,11.60618056,25.22721528,116.0629861,57.89602351,203.1609403,23.97767929,1.239319444,0
2021-09-06,0,10.33685715,11.24364286,25.52445714,121.1908527,60.27662957,253.9275736,21.62224147,2.142784722,0.762
2021-09-07,0,11.83207144,11.46592857,25.1228,121.7162143,58.47078856,253.6286639,21.55505647,1.769190972,0
2021-09-08,0,12.97215278,11.51416667,25.0881875,124.7953472,58.04712017,199.8195285,23.58129349,1.272154167,0
2021-09-09,0,12.61104167,11.03694444,25.01556944,119.1420833,57.11837331,137.9216889,21.77244811,2.643521528,0
2021-09-10,0,12.18847223,10.60194444,24.34195139,107.85625,51.74435439,246.3091826,19.17435348,2.55693125,0
2021-09-11,0,13.29923611,10.94347222,23.72269444,106.6469444,47.84760751,219.3989396,18.85313194,1.469759722,0
2021-09-12,0,11.69694445,10.82805556,23.7655,110.4865278,48.57683473,218.7017556,23.61988473,2.080147222,0
2021-09-13,0,9.877916681,10.67194444,23.98375694,110.4688194,50.20185682,216.6910653,24.88659494,2.937880556,0
2021-09-14,0,8.761597215,10.92340278,24.09653472,112.5219444,50.67210763,223.7426764,24.05319176,1.551602083,0
2021-09-15,0,6.380486125,10.75416667,24.34261806,114.7623611,51.97552749,168.3263306,23.35651645,1.206522222,0
2021-09-16,0,5.882222222,11.00402778,24.3908125,114.5403472,51.56481831,123.6640194,22.54561071,1.202359722,3.81
2021-09-17,0,5.208194444,10.92048611,24.266,115.2054167,50.7893822,110.4871708,22.152875,1.022845833,0
2021-09-18,0,4.527777778,10.64736111,24.51884722,117.4510417,52.39838286,187.9638542,23.25689583,1.392780556,0
2021-09-19,0,4.268333333,10.56979167,24.730375,118.9675694,53.40934573,203.0130424,24.27220476,1.656971528,0
2021-09-20,0,6.982957739,11.40711268,24.15257746,110.2755634,49.18405405,118.0904993,22.53854149,1.48834375,0.254
2021-09-21,0,8.856527806,11.42111111,23.26358333,94.79375,42.81493471,29.27024722,20.07410417,1.320785417,39.878
2021-09-22,0,7.704468078,11.16702128,22.53776596,85.65035461,37.05381369,58.16131042,20.38602778,2.587834028,78.486
2021-09-23,0,6.122430556,11.33958333,21.5836875,90.64576389,30.54929858,220.1709201,15.22508333,2.617048611,0
2021-09-24,0,6.622307671,11.66622378,21.15485315,92.40594406,30.93529616,230.7181243,12.93257569,1.927107639,0
2021-09-25,0,7.742676056,11.6115493,21.11139437,96.80274648,29.92845749,201.7397764,14.93727778,1.887195139,0
2021-09-26,0,7.200140852,11.72274648,20.73583099,100.5209155,27.06138331,224.7972569,15.66544444,2.587983333,0
2021-09-27,0,7.922027979,11.77622378,20.31502098,99.76608392,25.23198243,217.8128882,19.15806174,2.015845833,0
2021-09-28,0,7.687569438,11.71590278,20.4219375,106.6823611,25.60298553,136.0189715,20.80863327,2.466067361,0
2021-09-29,0,8.550069382,11.87361111,20.38659028,108.7079167,25.6485531,204.1574708,19.96861111,1.774409722,0
2021-09-30,0,8.160069458,11.85451389,20.7290625,115.0067361,27.86250945,210.2971833,18.31995689,1.545070833,0
2021-10-01,0,7.806853147,11.86342657,20.8106993,116.7684615,27.79070888,210.2766563,15.94672057,1.4836125,0
2021-10-02,0,7.503888903,11.53479167,20.72879167,117.4478472,28.00062658,192.2513396,18.22520894,1.41494375,0
2021-10-03,0,7.338802838,11.29760563,21.16023239,118.1676761,30.3707965,159.1245813,21.50426548,1.305782639,6.35
2021-10-04,0,6.936875,11.72208333,21.26039583,119.7738889,31.04064316,152.0712389,21.00784028,0.925590278,0
2021-10-05,0,6.509583333,11.165,21.62945833,119.6722222,32.37591588,124.8929938,21.45220139,1.079797222,8.636
2021-10-06,0,7.596223783,12.23979021,21.36383217,119.9695804,30.7353345,64.92515069,21.22654861,1.015711111,0
2021-10-07,0,11.45657341,12.2848951,20.99767133,117.1730769,28.64211292,49.89598403,18.64307639,1.025984028,2.794
2021-10-08,0,12.51208333,11.92777778,20.79720139,114.9764583,27.28962465,57.24825764,17.93770139,0.721765278,0.762
2021-10-09,0,14.4575,12.00888889,20.45206944,106.0688194,25.18088937,50.51661667,17.19495139,1.011418056,0.508
2021-10-10,0,11.88791666,11.73041667,20.35614583,103.5306944,24.47221943,111.947334,17.29736806,2.223493056,0
2021-10-11,0,12.56861111,11.6175,20.22415278,107.0276389,23.57427108,58.23893264,17.26589583,1.023361806,0
2021-10-12,0.007408554,12.86892086,11.84201439,20.01300719,100.1410156,22.28358932,143.0200875,18.67897917,0.66504375,0
2021-10-13,0.004893882,11.33762238,11.56328671,20.54154545,111.7691608,25.29317782,189.6089014,19.26254861,1.581429167,0
2021-10-14,0,10.99573427,11.36958042,20.80109091,115.3241958,26.68141144,151.7220528,19.81300694,2.048843056,0
2021-10-15,0,11.23354166,11.61236111,20.717,117.2872917,26.69924711,150.7728521,21.44174859,1.348546528,0
2021-10-16,0,10.70208331,11.5875,20.42343056,114.6855556,23.26748076,62.92042014,17.83817396,2.044369444,1.27
2021-10-17,0,9.643636399,11.16832168,18.73544056,100.1630769,11.8734998,172.6544757,14.05069811,2.668569444,0
2021-10-18,0,10.69020978,11.02482517,17.98332867,95.29048951,10.96073104,178.8536049,13.60567971,1.725792361,0
2021-10-19,0,11.20503496,10.88573427,17.61686014,94.48083916,11.63486575,176.0931215,15.24573349,2.095210417,0
2021-10-20,0,10.72708333,10.93375,17.54284722,96.86951389,11.75410665,174.2176646,16.66104309,1.973506944,0
2021-10-21,0,11.58833331,11.05944444,17.18595139,94.43791667,9.909556163,121.8178583,17.84687532,1.869917361,2.54
2021-10-22,0,10.38860138,11.16979021,17.23916084,98.35,9.86222506,145.4702896,16.04673816,2.373535417,0
2021-10-23,0,9.855902729,11.09180556,16.89172917,94.203125,8.622774089,169.3645486,14.62460537,2.162311806,0
2021-10-24,0,10.79624999,11.17333333,16.63505556,90.74354167,8.149061976,163.2474965,16.86098918,1.309385417,0
2021-10-25,0,10.02145838,11.270625,16.70761806,92.42055556,7.896458363,111.9038972,17.73215067,1.953192361,8.128
2021-10-26,0,7.572928586,11.21142857,16.3725,92.34395349,4.454035172,135.4644625,14.86424306,2.829617361,0
2021-10-27,0,6.889861111,10.43624999,15.33288889,86.59048611,2.311928172,167.5501326,13.25833503,3.919520139,0
2021-10-28,0,6.979440566,9.984335678,14.93928671,76.49755245,2.55034122,67.863825,14.22685072,1.558865972,8.382
2021-10-29,0,7.527708326,9.9293055,14.68895139,75.88131944,1.801292214,142.7424229,16.06717449,1.688354167,22.352
2021-10-30,0,9.34216779,10.38139859,14.82844056,82.23993007,2.277315587,68.46244167,13.77310092,0.853004861,2.54
2021-10-31,0,7.812167839,10.55587413,14.63620979,83.20741259,0.886032926,116.3336563,13.85935417,2.559822222,0
2021-11-01,0,7.375845077,10.41887324,14.35410563,82.26683099,1.025865075,150.2507861,12.79130556,2.599196528,0
2021-11-02,0,7.028333354,10.49694444,13.84486806,77.149375,0.336208285,23.49138056,8.133243056,2.987508333,4.572
2021-11-03,0.254512792,7.307152778,10.40340278,13.30784028,78.01201389,1.409491248,147.4152812,5.725145833,1.392253472,0
2021-11-04,0.366980917,6.332083333,10.71972222,12.70393056,74.82097222,0.685959762,115.0954833,4.905245833,1.21689375,0
2021-11-05,33.23461296,6.425416674,10.90708333,12.34023611,79.52965278,0.846043774,152.1124667,4.817370139,2.054330556,0
2021-11-06,69.09304472,6.056875007,10.88798611,12.08919444,80.49041667,1.286175549,152.1596903,5.598590278,1.608443056,0
2021-11-07,72.64992611,6.305140845,10.95992958,11.77017606,83.50830986,0.552941767,156.8246944,10.27326168,3.464795139,0
2021-11-08,79.15443403,6.24986014,11.03503497,11.5648951,87.92447552,0.616408803,152.9065243,13.32142238,3.656938889,0
2021-11-09,76.45160108,6.504500007,11.15157143,11.49443571,88.86775194,1.302961139,149.9476736,16.89330103,2.465029861,0
2021-11-10,73.70379604,6.301666674,11.30736111,11.62131944,92.77444444,1.705740693,145.2124806,16.90448483,2.056934722,0
2021-11-11,70.45562451,7.085208313,11.34833333,11.596875,91.97076389,1.351528533,120.2229236,14.24733386,1.695795833,7.874
2021-11-12,68.45967833,8.300559483,11.37937063,12.09811888,99.94839161,2.108396632,146.4704854,13.20360987,1.879525,12.192
2021-11-13,81.17166792,8.420139853,11.50167832,11.67518881,99.62853147,0.448116757,139.9274056,7.198970459,2.041461806,0
2021-11-14,88.19575417,8.760555535,11.61138889,10.96469444,97.17152778,0.254977402,95.28602083,5.371023611,1.631358333,0
2021-11-15,90.86390833,7.522797196,11.5927972,10.1806993,96.64265734,-0.006966699,144.9167986,5.442947222,2.388661111,0
2021-11-16,89.3281525,8.82048951,11.73440559,9.838622364,96.64314685,0.403848712,125.0630944,10.09973037,1.546943056,0
2021-11-17,86.06089438,9.816478838,11.80028169,9.808337972,99.34633803,0.461335733,132.6946194,13.9175837,1.642893056,0
2021-11-18,84.62485188,10.31451388,11.86215278,10.36678472,105.6315278,1.134660817,98.44074167,15.08679113,2.531086806,0
2021-11-19,97.601585,9.609583347,11.89458333,9.826687493,103.7993056,0.03017599,138.2652556,6.276715738,2.754967361,0
2021-11-20,92.74326549,10.151338,11.91433566,9.190986,99.88867133,0.149081627,115.0599757,4.211129789,1.093546528,0
2021-11-21,90.62303132,9.705347257,11.92416667,8.739861118,99.394375,0.153152092,54.29958125,6.623626889,1.276661111,0
2021-11-22,94.22672162,8.349393909,11.98257576,8.586439455,98.82454545,-0.003722253,77.15388958,9.919622028,2.974957639,0
2021-11-23,95.40814604,,,,,-0.012371412,134.5442181,4.63006519,2.466804861,0
2021-11-24,93.62823674,,,,,0.132786354,129.4192931,4.972864281,1.652505556,0
2021-11-25,93.64670944,,,,,0.223292305,128.1963507,12.15746822,2.326817361,0
2021-11-26,97.02294049,,,,,-0.020338401,106.419784,6.960632706,2.608695139,0
2021-11-27,97.25124576,,,,,0.013556013,121.3419868,4.706904151,1.834124306,0
2021-11-28,97.6560925,,,,,-0.009249607,52.76647847,10.05116302,2.649886111,0
2021-11-29,97.35121299,,,,,-0.002073326,118.7434583,5.943396209,2.823515972,0
2021-11-30,98.01788708,,,,,0.025959765,122.728841,9.789584978,1.829998611,0
2021-12-01,97.01817972,,,,,0.065283202,41.05086111,8.530114112,1.961665278,0
2021-12-02,98.29173708,,,,,0.022182958,112.9551375,15.42805619,2.521153472,0
2021-12-03,98.91583715,,,,,0.110627666,113.5856444,14.55138656,1.756764583,0
2021-12-04,99.92803535,,,,,0.115214656,89.21439236,13.26891715,1.985861806,0
2021-12-05,97.21894618,,,,,0.162958589,53.79575,9.337840202,1.397656944,0
2021-12-06,98.45472692,,,,,0.041648841,63.17505598,13.40846974,2.556700694,0
2021-12-07,101.6355514,,,,,0.038456905,121.3968972,3.988580352,1.939360417,0
2021-12-08,102.0416146,,,,,0.017631006,71.79642569,7.054453462,1.548389583,0
2021-12-09,100.2192125,,,,,0.016026961,63.4823375,2.828178838,1.702732639,0
2021-12-10,99.05367069,,,,,0.036376215,42.87039653,7.455629518,1.009848611,5.334
2021-12-11,99.29958924,,,,,0.082704468,44.07204444,14.26976858,2.459177083,0.762
2021-12-12,101.5153813,,,,,0.011696208,119.9323847,5.260009126,3.30029375,0
2021-12-13,101.4366125,,,,,0.018546027,117.0831181,6.603059091,2.286075,0
2021-12-14,100.652706,,,,,0.048956107,116.2169285,8.515117901,2.112613889,0
2021-12-15,98.90687847,,,,,0.025625542,113.0874201,7.066009157,1.707053472,0
2021-12-16,99.31796007,,,,,0.057784346,113.3772438,10.97743215,1.758907639,0
2021-12-17,100.6128072,,,,,0.228850357,36.17010833,15.55401389,1.698697222,0
2021-12-18,96.71549069,,,,,0.382774949,30.57435625,11.60321148,1.381297222,2.286
2021-12-19,101.5818711,,,,,0.05355254,51.79189444,7.313433333,4.528918056,0
2021-12-20,100.1219222,,,,,0.036257473,113.8530326,0.04876875,1.642090972,0
2021-12-21,98.44485986,,,,,0.018057807,64.07624722,3.725825694,1.463820833,0
2021-12-22,100.0182424,,,,,-0.004518405,117.7294694,6.494843414,3.968136806,0
2021-12-23,98.69176285,,,,,0.008907348,117.6903639,4.318830198,3.068786806,0
2021-12-24,98.17743451,,,,,0.034170526,87.06122014,9.399717553,1.535476389,0
2021-12-25,100.365113,,,,,0.032944394,67.17467569,15.45944918,2.217475694,0
2021-12-26,100.9260079,,,,,0.110245635,118.406625,14.64505169,2.231108333,0
2021-12-27,97.87125021,,,,,0.163223515,62.36713403,10.65029572,1.605120139,0
2021-12-28,100.3718731,,,,,0.069142923,57.22993542,14.71514738,1.868297222,0
2021-12-29,97.66016688,,,,,0.444427698,25.05295347,13.58384028,1.800454861,5.842
2021-12-30,94.43350861,,,,,0.644336038,41.88908403,12.64013889,1.02611875,0.508
2021-12-31,92.03791375,,,,,1.230844952,41.38636806,11.41112153,1.188523611,0.508
2022-01-01,90.11653951,,,,,1.183018493,65.19687361,15.90279167,2.024325694,3.556
2022-01-02,89.94902576,,,,,2.757487208,26.04243819,13.78999306,2.786238194,18.288
2022-01-03,93.88469479,,,,,1.081750632,61.68591458,0.91786875,4.667445139,14.986
2022-01-04,95.99509799,,,,,0.107780181,124.8982229,-1.888267361,1.990374306,1.778
2022-01-05,95.11004549,,,,,0.030808142,54.60903125,2.855750694,1.65495,2.54
2022-01-06,97.4217816,,,,,0.036933422,79.39675,5.042694444,2.133425,0
2022-01-07,97.54470611,,,,,0.00393918,125.3090688,-5.207629167,2.571500694,0.254
2022-01-08,96.03248389,,,,,0.008874522,123.6009958,-4.697041667,2.058315972,0
2022-01-09,95.51779604,,,,,0.003438632,32.30323125,3.311128472,1.641373611,4.572
2022-01-10,97.64658361,,,,,-0.000260746,128.6114972,0.088778472,2.686488889,0
2022-01-11,97.45820819,,,,,0.005658489,129.0430535,-3.536794444,1.797663889,0
2022-01-12,96.91951479,,,,,0.028382777,124.7299958,1.006561806,1.738441667,0
2022-01-13,98.52596243,,,,,0.005074588,56.9383625,4.501107639,2.066588889,0
2022-01-14,98.88455944,,,,,0.002967337,119.3051771,3.380909722,3.461944444,0
2022-01-15,98.09236438,,,,,0.012366516,41.87430833,-0.840620833,1.9498875,0
2022-01-16,96.42078028,,,,,0.049303104,10.17234097,-4.802426389,1.899597222,0
2022-01-17,95.98352444,,,,,0.065011653,55.55411528,-1.209234722,3.0956625,0
2022-01-18,93.7695591,,,,,0.241242847,143.042066,-1.640007639,1.936408333,9.652
2022-01-19,87.69268472,,,,,0.215003212,63.51643472,0.598375694,1.642189583,5.588
2022-01-20,92.40770681,,,,,0.079549779,24.94092153,1.349580556,4.181041667,2.032
2022-01-21,87.86008806,,,,,0.230517518,89.49141736,-5.630863194,2.966046528,0
2022-01-22,81.76910299,,,,,0.428613278,150.3393653,-6.494199306,2.429017361,0
2022-01-23,82.28926465,,,,,0.11347342,124.4653368,0.932222917,2.402254861,0
2022-01-24,92.75213993,,,,,0.06032601,120.5075299,1.5537875,1.648174306,0
2022-01-25,94.03827674,,,,,0.034947198,136.0635306,4.736305556,3.135913194,0
2022-01-26,98.26400611,14.59921569,12.1127451,2.531607843,97.58325,0.057915962,151.9163854,-2.654753472,2.739638889,0
2022-01-27,95.24686757,13.10167834,12.09657343,3.166923077,99.15818182,0.050166598,147.8309806,-3.333511111,1.332716667,0
2022-01-28,89.41825469,13.92111113,12.08604167,3.197347222,100.8025694,0.056255492,49.36425764,0.4485625,1.665077778,0.762
2022-01-29,98.34368993,12.96486111,12.09944444,2.852479167,99.62319444,0.022938782,153.2439201,-5.646664583,3.671402778,0
2022-01-30,99.20524972,14.68597223,12.15145833,2.9365625,100.6905556,0.137966107,116.1232208,-6.15519375,1.727963194,0
2022-01-31,91.94740847,11.64392856,12.08528571,3.354992857,103.1017143,0.037996314,119.060709,-3.21684375,1.75543125,0.762
2022-02-01,80.8032566,10.43216781,12.1372028,3.496405594,103.9782517,0.020977087,119.8928014,-0.064769444,1.132889583,0
2022-02-02,63.32989486,10.49402777,12.07861111,3.676006944,105.0113889,0.008449701,120.614816,1.665445833,1.481266667,0.254
2022-02-03,54.28715729,12.75444445,12.06076389,3.781722222,105.3120139,0.004418804,15.21587569,5.424383333,1.939000694,25.146
2022-02-04,75.42041521,14.13763888,11.96798611,3.765305556,103.6773611,0.005449254,29.89804722,8.014957639,3.027495833,8.382
2022-02-05,100.3111365,12.88090278,11.68451389,3.383243056,99.73180556,0.00980759,169.6564896,-2.952649306,2.768640972,0
2022-02-06,91.34289201,11.80506943,11.70159722,3.627256944,100.2149306,0.011588972,169.3429306,-3.049097917,1.179900694,0
2022-02-07,92.23372132,13.33972221,11.81083333,3.2613125,100.5230556,0.069445878,50.88029236,-2.2397125,2.0164125,2.032
2022-02-08,100.493202,11.89444444,11.79458333,3.365284722,100.5434722,0.019841442,175.6151014,1.704529167,2.192577083,0
2022-02-09,101.3173778,12.48944443,11.72506944,3.515486111,100.6851389,0.009893703,171.1163035,5.281251667,1.882048611,0
2022-02-10,101.955241,11.5254861,11.60159722,3.880166667,101.7334722,0.000873114,168.363859,7.353000694,1.842003472,0
2022-02-11,99.02783132,11.63145835,11.39423611,4.295381944,102.8219444,0.01636038,170.0332472,8.474698126,2.735793056,0
2022-02-12,98.40599174,12.59625001,11.37305556,4.298513889,101.9632639,0.00169653,91.29340625,9.056502,2.398972222,0
2022-02-13,102.4440646,12.46263889,11.08333333,4.286923611,101.7272917,0.000819931,78.73568333,1.074254167,3.256372222,2.286
2022-02-14,101.2357167,11.69783217,11.1172028,3.839090909,100.2662937,0.000605771,125.2743028,-2.247383333,1.913114583,0
2022-02-15,98.93823681,11.57347222,11.12194444,3.526361111,99.71576389,0.016756574,179.2772465,-0.544959722,1.677046528,0
2022-02-16,96.66294653,11.98671329,11.0406993,3.824881119,100.1466434,0.000573938,105.7023021,4.484247222,1.886827778,0
2022-02-17,96.69889917,15.23479167,10.99986111,4.073368056,100.4736806,0.001151982,24.01205486,12.95865972,3.739703472,1.778
2022-02-18,102.1048794,12.21105632,10.83295775,4.757521127,101.6074648,0.00593243,162.1721847,6.004183333,3.14013125,8.636
2022-02-19,102.3911375,11.44785714,10.75892857,4.612,101.1788571,0.000341811,184.758666,1.307947222,3.095615278,0
2022-02-20,100.1345815,12.60430557,10.73006944,4.464069444,100.6533333,0.018079749,188.7763722,0.694565972,1.979484722,0
2022-02-21,99.31278861,13.56506944,10.73465278,4.406145833,100.7611806,0.018155144,178.1564299,7.737917361,2.169920833,0
2022-02-22,97.17014771,16.04611111,10.69291667,4.774,101.8527778,0.072444895,11.14026528,12.43376389,2.2503375,7.366
2022-02-23,98.89350229,13.95000001,10.30251748,6.500538462,105.7551049,0.59777747,131.5356493,14.73077083,2.428404861,3.556
2022-02-24,97.98409493,16.01274647,10.44408451,6.025429577,103.2437324,0.43298908,15.57203542,4.178140972,1.590918056,20.574
2022-02-25,101.2919849,14.36680556,10.41666667,5.919243056,102.4073611,0.097800069,178.3964521,5.88579375,3.318723611,2.54
2022-02-26,102.2942347,14.91293706,10.24951049,6.29413986,103.5270629,0.084652376,138.3468264,3.505396528,2.263969444,0
2022-02-27,104.2649326,15.3048611,10.18472222,6.443027778,104.5735417,0.05662918,130.4907042,6.686955556,2.057686111,0
2022-02-28,102.5677535,14.19048611,10.15951389,6.450763889,104.4147917,0.274095794,202.1727806,6.96535625,2.299059722,0
2022-03-01,99.81218875,13.68916667,10.10986114,6.727569444,105.4830556,0.6113448,201.4359229,8.542884456,1.473149306,0
2022-03-02,98.62121604,14.10146852,9.92664328,7.490482517,108.5137762,0.927519888,201.8206708,13.44701597,2.123335417,0
2022-03-03,98.38812778,14.75520833,9.93208325,7.948069438,109.1999306,0.813775116,202.5001007,14.9313195,2.312627083,0
2022-03-04,95.21217757,16.67832169,10.05937062,7.52304193,107.3737762,0.819166237,212.0536035,5.878792361,1.734277778,0
2022-03-05,92.18894417,16.04402778,10.10048607,7.794569417,109.46,1.014997054,208.0273389,12.04578194,2.174563194,0
2022-03-06,90.9889391,18.08692308,10.04265724,8.597391601,112.1703497,2.104586512,90.51362361,16.98490972,2.311836111,0
2022-03-07,89.09771924,17.68861111,9.915138951,9.704152813,114.4529861,3.50162714,111.2530056,17.15988328,3.59840625,2.286
2022-03-08,91.12267514,16.59076388,9.645763931,10.08346524,109.5952778,2.960530494,224.7012993,8.929563194,2.879084028,5.842
2022-03-09,90.50283604,18.35812501,9.737708438,9.556701417,107.9509722,1.948649924,88.51921944,6.733872917,2.056885417,12.446
2022-03-10,86.43187396,17.34366196,9.728169099,9.373105676,106.2212676,1.994706975,165.5433451,5.794705556,1.507373611,0
2022-03-11,81.62209563,16.46256944,9.893402826,9.261090333,107.6115972,1.746305659,211.1373722,8.481388889,1.790348611,0
2022-03-12,97.06842667,14.52314685,9.622167839,8.947069881,103.3108392,0.576614718,81.13005347,-0.346346528,4.233702083,9.906
2022-03-13,96.92139972,13.00321679,9.671258804,7.997440545,99.95090909,0.711800946,236.5906382,-0.011403307,2.108681944,0.254
2022-03-14,92.67569194,14.03694446,9.794236063,7.694361111,99.42583333,0.385552906,218.2344965,8.880235061,2.270010417,0
2022-03-15,90.43381194,13.45443661,9.765704254,8.218880282,102.4702113,1.051276059,206.9356035,10.73435206,2.022890278,0
2022-03-16,88.65100535,14.48216783,9.772028035,8.620482517,104.1748252,1.677975404,104.0899563,11.76357222,1.617867361,4.572
2022-03-17,88.13297063,12.58258742,9.58944051,9.621958063,106.2293007,3.035877798,170.7143333,13.06604167,2.690429167,0.762
2022-03-18,84.58754285,13.5267361,9.663472076,10.08234027,108.2990278,3.914665338,144.149891,14.86008056,2.729609722,0
2022-03-19,79.78468431,12.81944444,9.6593055,10.8616111,110.1136806,5.469488058,129.8301729,15.98353472,2.105365278,0
2022-03-20,74.26769958,10.69395835,9.409583208,11.03393056,105.9678472,3.491230129,141.4502986,10.19811111,2.633730556,0
2022-03-21,70.59907069,10.79222222,9.411875035,10.61820832,104.0451389,3.831568142,233.2754382,12.84624583,2.631661806,0
2022-03-22,72.19696218,11.83305969,9.630447716,10.6773806,105.9594309,4.488599421,151.241941,14.11632145,1.993363194,0
2022-03-23,70.50987896,14.29237762,9.924475531,10.35263636,104.5813986,3.719647493,36.5566625,13.45611111,2.111530556,24.384
2022-03-24,66.73564403,12.51069444,9.661597201,11.10438889,105.7638889,5.173600299,107.3565431,14.6599375,1.668515972,6.604
2022-03-25,64.1352016,10.2278472,9.419722188,11.39364583,105.6021528,5.360896561,151.4747187,10.05095347,2.626585417,0
2022-03-26,58.81782785,10.93874999,9.486736042,10.43304168,101.5174306,1.504984397,150.3446604,4.441690972,3.114829861,0
2022-03-27,87.64541972,10.55601399,9.506503615,9.343874182,97.51062937,0.05357081,264.4528681,2.2352375,2.711463889,0
2022-03-28,95.97982493,11.20020833,9.594583278,8.714840319,97.061875,0.006320449,270.643159,2.273632639,2.621288194,0
2022-03-29,93.69139125,13.66762237,9.604965028,8.423370622,97.41818182,0.399450004,176.7877975,4.257120139,1.653468056,0
2022-03-30,90.69388507,14.58950704,9.821197162,8.255908394,97.56704225,0.434321412,242.9230243,10.93766736,2.582330556,0
2022-03-31,88.53902125,17.86486111,9.619791688,9.138993007,101.750625,1.409382888,54.61762431,17.08910161,3.717570139,4.826
2022-04-01,86.84231236,15.23631944,9.42437491,9.936020833,102.878125,0.812301113,194.7936938,8.056620833,2.658559028,0
2022-04-02,83.39689097,16.07737588,9.543546057,9.453687908,102.7517021,0.886689099,268.6523417,8.496084322,1.767652778,0
2022-04-03,83.24527639,14.00277777,9.213402792,10.33438193,105.8549306,1.31306968,275.2320861,11.8183535,2.987470833,0
2022-04-04,79.94845854,16.25402778,9.282569451,10.33925694,106.2264583,1.894713188,217.0878146,9.397696528,1.775301389,0
2022-04-05,75.29382382,19.42758865,9.523333298,10.51040426,108.272695,2.326971442,87.47381494,14.17505587,1.608718575,18.796
2022-04-06,75.16551083,17.02083915,9.119791667,11.65007639,109.6404167,4.429051681,199.884175,17.50790278,1.546836806,0.762
2022-04-07,74.04941875,18.24027778,9.075416625,12.43713889,110.4879861,6.522668161,84.50384514,13.69957639,2.132684028,7.874
2022-04-08,69.89412069,17.21277778,8.873263799,12.46481944,108.6849306,8.18120439,159.2996986,9.282061378,2.111781944,1.778
2022-04-09,62.7377134,17.60792857,8.868357114,11.67856429,106.2417143,3.813007651,159.0094743,5.286772917,1.963578472,0
2022-04-10,63.89594729,15.86633801,8.781056359,11.05683099,103.668169,1.9243672,252.1684917,8.318345756,2.338677083,0
2022-04-11,59.26288285,18.74534722,8.977569458,11.10322917,104.9959722,3.349081948,252.8043243,15.06829058,2.358201389,0
2022-04-12,55.63472023,17.28935715,8.767357071,12.6154,109.1328682,9.290640991,143.2523792,19.43138889,1.273676389,0
